CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Gender_Male,Geography_Germany,Geography_Spain,Exited
-0.22034613391316826,0.35144854677192866,-0.3503801007467969,0.699513960768558,0.809103568444396,1,1,1.6612394635183116,1,1,0,0
-1.029632154058763,-1.460073240644494,-0.6970336755643056,0.621286354571654,-0.9206742368883583,1,0,-0.2537118494625627,1,0,1,1
-1.0074599343287467,-1.246953030360209,1.3828877733407468,0.9559507634797495,-0.9206742368883583,1,0,0.9150311420374149,0,0,0,1
-1.4952487683891051,1.8432900187619239,1.3828877733407468,1.0602128132303632,-0.9206742368883583,0,0,-1.060880447531389,1,0,0,1
-0.9187710554086815,0.24488844162978615,-0.3503801007467969,0.7094254151932494,-0.9206742368883583,1,0,1.0901899169732445,1,0,0,1
-0.9963738244637386,0.031768231345501115,0.34292704888822056,0.8747235686423043,-0.9206742368883583,1,0,-1.5763448715947772,0,1,0,1
1.1875898189428664,0.6711288621983562,1.0362341985232382,-1.216260685730731,0.809103568444396,1,1,-0.021314058473900006,0,0,0,0
-1.8056598446093333,-0.5010322943652115,-0.6970336755643056,-1.216260685730731,0.809103568444396,1,1,-0.6826698816926241,0,0,0,0
-0.5640155397284208,2.269530439330494,-1.0436872503818144,-1.216260685730731,0.809103568444396,0,1,-0.8509859068070345,1,0,0,0
0.9215231821826709,1.5236097033354963,1.0362341985232382,0.7671089621057272,0.809103568444396,0,1,1.2172568831903487,0,0,0,1
0.1676677113621169,0.031768231345501115,-1.0436872503818144,-1.216260685730731,0.809103568444396,1,0,-1.0394292322185261,0,0,1,1
0.9880398413727198,-0.7141525046494965,-0.0037265259292881547,-1.216260685730731,-0.9206742368883583,1,1,-0.6199026376649441,1,0,0,0
-1.5617654275791542,-0.9272727149337815,-0.0037265259292881547,-1.216260685730731,0.809103568444396,1,0,0.756990374300122,0,0,0,0
0.1676677113621169,0.24488844162978615,0.34292704888822056,-1.216260685730731,0.809103568444396,0,0,1.1603210577658833,1,0,0,0
-1.3622154500090073,-0.820712609791639,0.6895806237057294,-1.216260685730731,0.809103568444396,1,1,1.3084565546243596,0,0,0,0
0.23418437055216576,0.5645687570562137,1.0362341985232382,0.9208456471544633,-0.9206742368883583,0,1,-1.6484727566347106,0,0,0,0
1.7751536417882983,0.13832833648764364,1.3828877733407468,0.5294143835591146,-0.9206742368883583,1,1,-0.36348077273795176,0,1,0,0
1.7751536417882983,1.0973692827669264,1.0362341985232382,0.3636008709939221,-0.9206742368883583,1,0,0.32525283372198893,1,1,0,1
1.5090870050281027,-0.28791208408092644,1.7295413481582556,0.5394971972921554,-0.9206742368883583,1,1,-1.4668551341819989,1,0,1,0
-1.8056598446093333,2.269530439330494,-1.3903408251993232,1.7696401896469114,0.809103568444396,1,1,1.6749634055758769,0,1,0,0
1.6199481036781842,-1.1403929252180665,-0.6970336755643056,-1.216260685730731,0.809103568444396,1,0,-1.7076657258306625,1,0,0,0
0.5335093369073858,-0.3944721892230689,-0.3503801007467969,0.31882068000013436,0.809103568444396,1,0,1.6082639026010468,1,1,0,0
-0.020796156343021614,-0.3944721892230689,-0.6970336755643056,1.4419294453822922,0.809103568444396,1,1,-1.3219040956330637,0,1,0,0
0.6776287651524917,-0.1813519789387839,1.0362341985232382,-1.216260685730731,-0.9206742368883583,1,1,-1.462431995169872,0,0,0,0
1.5201731148931108,0.13832833648764364,-0.3503801007467969,-1.216260685730731,0.809103568444396,1,0,0.6423138680080139,0,0,1,0
0.4115621283922961,-0.607592399507354,-1.0436872503818144,1.3751827526958946,0.809103568444396,1,0,1.1985917862335198,1,1,0,0
-1.5728515374441623,-0.820712609791639,-1.7369944000168318,0.6044500623030218,-0.9206742368883583,1,0,-1.1720091190236175,1,1,0,1
-0.3755516720232823,1.8432900187619239,0.6895806237057294,-1.216260685730731,-0.9206742368883583,1,1,0.7292528674677037,1,0,0,1
-1.8056598446093333,0.6711288621983562,1.7295413481582556,-1.216260685730731,0.809103568444396,0,0,1.2471927395129063,1,0,0,0
1.1321592696178258,-0.1813519789387839,0.34292704888822056,-1.216260685730731,-0.9206742368883583,1,1,0.27249175016833693,1,0,0,0
0.5667676665024102,1.8432900187619239,1.3828877733407468,-1.216260685730731,-0.9206742368883583,0,0,-0.25969025376914556,1,0,0,1
0.34504546920224727,-0.9272727149337815,1.7295413481582556,-0.29288240465153587,-0.9206742368883583,0,0,-0.3693890761706205,1,0,0,0
-0.43098222134832304,0.13832833648764364,0.6895806237057294,0.7750289651291834,-0.9206742368883583,0,0,1.6148079844311245,1,0,0,0
1.7751536417882983,-1.460073240644494,1.7295413481582556,-1.216260685730731,0.809103568444396,1,1,0.9815791366718503,1,0,0,0
1.7751536417882983,-0.5010322943652115,0.34292704888822056,0.9968388560896035,0.809103568444396,0,1,0.8007614991301335,0,0,1,0
0.9436954019126872,0.6711288621983562,1.7295413481582556,-1.216260685730731,0.809103568444396,1,0,-1.7240294963312057,1,0,0,0
0.36721768893226353,0.13832833648764364,0.6895806237057294,-1.216260685730731,-0.9206742368883583,1,0,-0.4805095721266851,0,0,0,1
0.4669926777173369,-0.0747918737966414,-0.0037265259292881547,1.9214786299462436,-0.9206742368883583,1,1,-0.26011625138754657,0,0,0,0
0.15658160149710873,-1.246953030360209,-0.3503801007467969,-1.216260685730731,0.809103568444396,0,0,-0.2039553624228509,0,0,0,0
1.3649675767829967,-0.0747918737966414,0.34292704888822056,1.6646001366066157,0.809103568444396,0,0,0.9157648529212102,0,1,0,0
0.5113371171773694,0.031768231345501115,1.3828877733407468,1.3780534214829585,-0.9206742368883583,0,0,-0.17854283891731965,0,0,1,0
0.056806612712035416,0.031768231345501115,-0.3503801007467969,0.06963573915872374,-0.9206742368883583,1,0,-0.057120819499867005,0,0,0,0
1.0656426104277767,-0.5010322943652115,1.0362341985232382,-1.216260685730731,0.809103568444396,1,0,-0.8156841155998581,0,0,0,0
-0.1094850352630868,1.8432900187619239,0.34292704888822056,0.4371942488677427,0.809103568444396,1,0,0.740549892917703,0,1,0,1
1.7751536417882983,-1.0338328200759241,1.0362341985232382,-1.216260685730731,0.809103568444396,0,0,0.8152135857489997,0,0,0,0
-1.2956987908189586,-1.246953030360209,0.34292704888822056,-1.216260685730731,0.809103568444396,0,1,-0.881931180924439,0,0,0,0
0.6221982158274509,0.4580086519140712,-1.7369944000168318,0.6894284245044501,-0.9206742368883583,1,0,1.4093791998754948,0,1,0,1
0.5889398862324264,-0.3944721892230689,-0.3503801007467969,0.9697094746002085,0.809103568444396,1,0,0.28171619022705513,1,1,0,0
0.478078787582345,-1.0338328200759241,1.3828877733407468,-1.216260685730731,0.809103568444396,1,0,0.19288864191355606,0,0,0,0
